 4 , 73.0 , 0.0 , 0.002602291107177734 , 0.000797461833260193 

 5 , 144.0 , 0.0 , 0.006795406341552734 , 0.0011647895894989707 

 6 , 256.0 , 0.0 , 0.027184820175170897 , 0.003308468152617107 

 7 , 424.0 , 0.0 , 0.08435044288635254 , 0.01729474598017513 

 8 , 666.0 , 0.0 , 0.13112835884094237 , 0.041904438746370225 

 9 , 1002.0 , 0.0 , 0.2494643211364746 , 0.021593060413942378 
 10 , 1453.0 , 0.0 , 0.5291046142578125 , 0.015382526132277226 
 11 , 2044.0 , 0.0 , 1.0963851928710937 , 0.04065992184379469 
 12 , 2800.0 , 0.0 , 2.2481187343597413 , 0.18986581824882665 
 13 , 3751.0 , 0.0 , 3.822967767715454 , 0.06108994915040652 
 14 , 4926.0 , 0.0 , 6.630221796035768 , 0.08317954144262432 
 15 , 6360.0 , 0.0 , 12.726316404342652 , 0.8654587392113907 
 16 , 8086.0 , 0.0 , 20.049640083312987 , 0.15424970756663042 
 17 , 10144.0 , 0.0 , 32.914541196823116 , 0.6002216093654226 
 18 , 12571.0 , 0.0 , 51.59250650405883 , 1.0356057886215522 
 19 , 15412.0 , 0.0 , 79.72645778656006 , 2.7461295634698604 

